gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,ContractType,InternetType,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,ChargesPerMonth,TenureBin,Contract_x_Internet,SeniorPartner
0,0,0,0,1.4245132614059675,0,1,-0.10971741243619777,0.8437111341159547,1.670990970641127,-1.1945648848093802,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0.0714903270576301,1.233350787253018,-0.5058821715829188,-0.2852099462931705
1,0,1,0,-1.0690203662290434,1,1,0.9642421652242236,-0.7684350775115721,-0.7715595228225218,0.19313324484942065,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0.7713934968640307,-1.2120793268532535,-0.5058821715829188,-0.2852099462931705
1,0,1,1,1.6697788641241653,1,1,1.6230718278891454,2.6838344850344593,1.670990970641127,0.19313324484942065,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,1.7756935775879064,1.233350787253018,1.1712962108933214,-0.2852099462931705
1,0,1,1,-0.9872651653229775,1,0,-0.5735872769655815,-0.8383790841920012,-0.7715595228225218,-1.1945648848093802,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,-0.5602198818209597,-1.2120793268532535,-0.5058821715829188,-0.2852099462931705
1,1,1,0,1.4653908618590004,1,0,1.2482784228527233,2.1080205054258583,1.670990970641127,0.19313324484942065,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,1.4217522117972878,1.233350787253018,1.1712962108933214,3.506189082803194
0,0,0,0,-1.2325307680411752,1,0,0.13230164731826344,-0.9582609404314063,-0.7715595228225218,0.19313324484942065,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.8128653059557592,-1.2120793268532535,-0.5058821715829188,-0.2852099462931705
0,0,0,0,0.5252060514392423,0,1,-0.5618224615608509,0.014485830968948257,0.44971572390930264,-1.1945648848093802,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,-0.3036001060181866,0.41820741588426086,-0.5058821715829188,-0.2852099462931705
1,0,1,0,1.6697788641241653,1,0,-1.5483862676432723,-0.35909536657473085,1.670990970641127,1.5808313745082214,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,-1.3184659171092579,1.233350787253018,2.8484745933695614,-0.2852099462931705
0,1,1,1,1.0566148573286707,1,1,0.9928138597785695,1.4778154784937059,-0.7715595228225218,0.19313324484942065,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,1.1981188320776728,1.233350787253018,-0.5058821715829188,3.506189082803194
0,0,1,1,-1.0690203662290434,1,0,-0.7046809343325815,-0.8914629739627671,-0.7715595228225218,-1.1945648848093802,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.7506461453605876,-1.2120793268532535,-0.5058821715829188,-0.2852099462931705
0,0,1,0,-1.1098979666820763,1,0,-1.5332600764086184,-0.9486455780939637,-0.7715595228225218,1.5808313745082214,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,-1.3578722615832455,-1.2120793268532535,-0.5058821715829188,-0.2852099462931705
0,0,0,0,1.3836356609529346,1,1,1.320548003196069,1.999260565991514,0.44971572390930264,0.19313324484942065,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,1.401882652066125,1.233350787253018,0.33270701965520133,-0.2852099462931705
1,1,0,0,-0.4967339598865819,1,1,1.0129821147581082,-0.20135025173005078,-0.7715595228225218,0.19313324484942065,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,0.9647388531804809,-0.3969359554844963,-0.5058821715829188,-0.2852099462931705
1,0,1,1,-0.9872651653229775,1,0,-0.706361622247543,-0.8413035722762002,-0.7715595228225218,-1.1945648848093802,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.5873551104505722,-1.2120793268532535,-0.5058821715829188,-0.2852099462931705
1,0,0,0,0.6887164532513741,1,0,-1.5433442038983876,-0.5832618092711457,1.670990970641127,1.5808313745082214,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,-1.3442593379813028,0.41820741588426086,2.8484745933695614,-0.2852099462931705
0,0,1,0,-0.4967339598865819,1,1,0.24994980136557093,-0.35058776487524257,-0.7715595228225218,0.19313324484942065,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.41085127727421183,-0.3969359554844963,-0.5058821715829188,-0.2852099462931705
1,1,0,1,-1.2325307680411752,1,1,-0.5248473274316972,-0.9669236286202082,-0.7715595228225218,-1.1945648848093802,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,-1.134376651233893,-1.2120793268532535,-0.5058821715829188,-0.2852099462931705
1,0,1,1,-0.4967339598865819,1,0,-0.5265280153466586,-0.585721037887404,-0.7715595228225218,-1.1945648848093802,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-0.461834121047229,-0.3969359554844963,-0.5058821715829188,-0.2852099462931705
1,0,0,0,0.811349254610473,1,1,1.1171847654857232,1.2432803962260397,-0.7715595228225218,0.19313324484942065,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,1.2276216590255427,1.233350787253018,-0.5058821715829188,-0.2852099462931705
0,0,0,0,-0.7828771630578126,1,1,0.8062575012178391,-0.5228223888643637,-0.7715595228225218,0.19313324484942065,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7035448832431355,-1.2120793268532535,-0.5058821715829188,-0.2852099462931705
1,0,0,0,0.40257325008014333,1,0,-1.5332600764086184,-0.6336206078725443,1.670990970641127,1.5808313745082214,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,-1.3307840203625156,0.41820741588426086,2.8484745933695614,-0.2852099462931705
0,0,1,0,0.8931044555165389,1,1,0.9306284069249928,1.169747245078639,0.44971572390930264,0.19313324484942065,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,True,False,1.0085145856520907,1.233350787253018,0.33270701965520133,-0.2852099462931705
0,0,0,0,-1.2325307680411752,1,1,-0.7013195585026584,-0.969249925959912,-0.7715595228225218,-1.1945648848093802,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.2207160150553868,-1.2120793268532535,-0.5058821715829188,-0.2852099462931705
1,1,1,0,-0.7011219621517467,1,1,0.313815942134109,-0.5401256100292087,-0.7715595228225218,0.19313324484942065,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.2628957579382049,-0.3969359554844963,-0.5058821715829188,3.506189082803194
1,1,1,0,1.5880236632180993,1,1,0.7659209912587621,1.805291678285731,1.670990970641127,-1.1945648848093802,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0.9624017259344472,1.233350787253018,-0.5058821715829188,3.506189082803194
1,0,0,1,-0.006202754450186318,1,1,0.4600357907357629,0.15747557411607813,0.44971572390930264,-1.1945648848093802,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,True,0.7006431848436399,0.41820741588426086,-0.5058821715829188,-0.2852099462931705
1,0,0,0,1.5062684623120335,1,1,1.7289551665317222,2.5716183324096966,0.44971572390930264,0.19313324484942065,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,1.871484504881937,1.233350787253018,0.33270701965520133,-0.2852099462931705
1,0,1,1,0.729594053704407,1,0,0.6297852701468779,0.8961968331422256,-0.7715595228225218,0.19313324484942065,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.8398181279256111,1.233350787253018,-0.5058821715829188,-0.2852099462931705
0,0,1,1,0.6069612523453082,1,1,-1.5399828280684644,-0.578343352038629,1.670990970641127,1.5808313745082214,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,-1.3103270021868338,0.41820741588426086,2.8484745933695614,-0.2852099462931705
0,0,1,0,-0.41497875898051595,1,0,0.45163235116095524,-0.21705829757624157,0.44971572390930264,0.19313324484942065,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,0.6459335554957131,-0.3969359554844963,0.33270701965520133,-0.2852099462931705
0,1,1,0,1.6697788641241653,1,0,0.42642203243653215,1.5286838469885635,1.670990970641127,-1.1945648848093802,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,0.6010952500500419,1.233350787253018,-0.5058821715829188,3.506189082803194
1,1,0,0,0.5660836518922752,1,1,0.9457545981596468,0.8720033408093054,-0.7715595228225218,0.19313324484942065,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1.0441639176383815,0.41820741588426086,-0.5058821715829188,-0.2852099462931705
1,1,1,0,1.5062684623120335,1,1,1.3289514427708766,2.245360669319422,-0.7715595228225218,0.19313324484942065,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,1.520502180068875,1.233350787253018,-0.5058821715829188,3.506189082803194
0,0,1,0,1.5880236632180993,1,0,-0.015598889198351876,1.1199201715834586,1.670990970641127,-1.1945648848093802,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,0.24586028533943471,1.233350787253018,-0.5058821715829188,-0.2852099462931705
1,0,0,0,-0.33322355807445003,1,1,1.1491178358699925,0.02678197405024003,0.44971572390930264,0.19313324484942065,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,1.1830129877177713,-0.3969359554844963,0.33270701965520133,-0.2852099462931705
0,0,0,1,-1.1098979666820763,1,1,0.7171810417248775,-0.8378473590857831,-0.7715595228225218,0.19313324484942065,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,0.2870159611645265,-1.2120793268532535,-0.5058821715829188,-0.2852099462931705
0,1,0,0,-1.2325307680411752,1,1,0.1491085264678788,-0.9580393883038155,-0.7715595228225218,0.19313324484942065,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.8046425094013313,-1.2120793268532535,-0.5058821715829188,-0.2852099462931705
0,0,1,1,0.23906284826801147,1,1,0.991133171863608,0.4793686602928138,-0.7715595228225218,0.19313324484942065,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.9094643491840838,0.41820741588426086,-0.5058821715829188,-0.2852099462931705
0,0,0,0,0.23906284826801147,1,1,1.2146646645534924,0.5818143640908194,-0.7715595228225218,0.19313324484942065,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,1.1095812505928992,0.41820741588426086,-0.5058821715829188,-0.2852099462931705
1,0,0,0,1.6697788641241653,1,0,0.7659209912587621,1.8300390509376283,1.670990970641127,-1.1945648848093802,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0.9075239589084789,1.233350787253018,-0.5058821715829188,-0.2852099462931705
1,0,0,0,0.5252060514392423,0,1,-0.3954343579796588,0.09213985168953867,0.44971572390930264,-1.1945648848093802,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,-0.17550720858143096,0.41820741588426086,-0.5058821715829188,-0.2852099462931705
1,0,0,1,-0.04708035490321928,1,0,-0.04248989583773635,-0.1339762497296755,0.44971572390930264,-1.1945648848093802,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,0.0885653976109515,0.41820741588426086,-0.5058821715829188,-0.2852099462931705
1,0,1,1,0.9339820559695718,1,1,1.3255900669409537,1.5090100180584969,0.44971572390930264,0.19313324484942065,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,1.4124327492211095,1.233350787253018,0.33270701965520133,-0.2852099462931705
1,0,0,0,-1.1098979666820763,1,1,0.1491085264678788,-0.8837086494970876,-0.7715595228225218,0.19313324484942065,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.3938315935421098,-1.2120793268532535,-0.5058821715829188,-0.2852099462931705
1,0,1,1,-1.0690203662290434,1,1,0.48356542154522447,-0.8185501687726208,-0.7715595228225218,0.19313324484942065,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.1513946366601615,-1.2120793268532535,-0.5058821715829188,-0.2852099462931705
1,0,0,0,0.15730764736194555,1,1,-1.5315793884936568,-0.685884754771224,1.670990970641127,1.5808313745082214,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,-1.3338251498818519,0.41820741588426086,2.8484745933695614,-0.2852099462931705
1,0,1,0,0.8522268550635059,1,0,-0.14837323448031303,0.4152957849935421,-0.7715595228225218,-1.1945648848093802,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0.007862878439033242,1.233350787253018,-0.5058821715829188,-0.2852099462931705
0,0,0,0,1.6697788641241653,1,1,1.4835747309473382,2.3891701553386375,1.670990970641127,0.19313324484942065,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,1.4760683880703933,1.233350787253018,1.1712962108933214,-0.2852099462931705
0,0,1,0,0.77047165415744,1,1,1.4751712913725306,1.4061876756435867,-0.7715595228225218,0.19313324484942065,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,1.5272136083904517,1.233350787253018,-0.5058821715829188,-0.2852099462931705
0,0,0,0,-0.6193667612456808,1,0,-1.560151083048003,-0.8581858443986226,0.44971572390930264,1.5808313745082214,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,-1.3873001993697982,-0.3969359554844963,1.1712962108933214,-0.2852099462931705
1,1,0,0,0.15730764736194555,1,1,0.9978559235234543,0.5502210306963654,-0.7715595228225218,0.19313324484942065,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1.21492200656926,0.41820741588426086,-0.5058821715829188,-0.2852099462931705
1,0,0,0,1.6289012636711322,1,1,0.6936514109154164,1.7456941559637942,1.670990970641127,0.19313324484942065,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,0.8603824284641738,1.233350787253018,1.1712962108933214,-0.2852099462931705
1,0,1,0,1.1383700582347367,1,1,1.4919781705221458,1.8680130856066983,0.44971572390930264,0.19313324484942065,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,1.575610409208935,1.233350787253018,0.33270701965520133,-0.2852099462931705
0,1,1,0,1.5880236632180993,1,1,1.3003797482165307,2.267382950801952,1.670990970641127,0.19313324484942065,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,1.4455083956124877,1.233350787253018,1.1712962108933214,3.506189082803194
1,0,0,0,-1.2325307680411752,1,1,0.28692493549472453,-0.9562226608575705,-0.7715595228225218,0.19313324484942065,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,-0.737215577655022,-1.2120793268532535,-0.5058821715829188,-0.2852099462931705
0,1,1,0,0.9748596564226049,1,0,-0.47442668998285104,0.26862827652840415,-0.7715595228225218,-1.1945648848093802,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.29192177710219547,1.233350787253018,-0.5058821715829188,3.506189082803194
0,0,1,1,1.5880236632180993,1,1,1.62811389163403,2.433347649580252,1.670990970641127,0.19313324484942065,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,1.6190209843145154,1.233350787253018,1.1712962108933214,-0.2852099462931705
1,0,0,0,-0.9872651653229775,1,0,0.11381408025368665,-0.772622412723039,-0.7715595228225218,0.19313324484942065,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04991162251759599,-1.2120793268532535,-0.5058821715829188,-0.2852099462931705
0,1,1,0,0.77047165415744,1,1,1.172647466679454,1.3104550013115834,0.44971572390930264,0.19313324484942065,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,True,False,1.3878775146191449,1.233350787253018,0.33270701965520133,3.506189082803194
0,0,1,1,1.3427580604999014,1,0,-1.5315793884936568,-0.4229688449591709,1.670990970641127,1.5808313745082214,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,-1.3125583273402286,1.233350787253018,2.8484745933695614,-0.2852099462931705
1,1,0,0,-0.9463875648699445,1,1,0.14070508689307112,-0.7398105426268352,-0.7715595228225218,0.19313324484942065,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.09730690821325745,-1.2120793268532535,-0.5058821715829188,-0.2852099462931705
1,1,1,0,1.2201252591408027,1,1,0.5507929381436859,1.1842145990103212,-0.7715595228225218,0.19313324484942065,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.6429145111302749,1.233350787253018,-0.5058821715829188,3.506189082803194
0,0,0,1,-1.2325307680411752,1,1,0.130620959403302,-0.9582830956441653,-0.7715595228225218,0.19313324484942065,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.813687585611202,-1.2120793268532535,-0.5058821715829188,-0.2852099462931705
0,0,0,1,-0.33322355807445003,1,1,-0.5483769582411585,-0.4931565589799499,0.44971572390930264,-1.1945648848093802,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,-0.4250919251098602,-0.3969359554844963,-0.5058821715829188,-0.2852099462931705
0,0,1,1,-0.8237547635108456,1,1,0.019695557015840276,-0.660893674778977,-0.7715595228225218,-1.1945648848093802,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0.07135941686372885,-1.2120793268532535,-0.5058821715829188,-0.2852099462931705
1,1,1,1,-0.2923459576214171,1,1,0.47348129405545486,-0.1659683769537932,-0.7715595228225218,0.19313324484942065,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.48502090219515254,-0.3969359554844963,-0.5058821715829188,3.506189082803194
1,0,1,1,0.07555244645587961,1,0,-1.5181338851739645,-0.6832925948784112,0.44971572390930264,1.5808313745082214,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,-1.2913836960319711,0.41820741588426086,1.1712962108933214,-0.2852099462931705
0,1,1,0,0.8931044555165389,1,0,-1.3668719728274263,-0.42392151910781156,1.670990970641127,1.5808313745082214,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,-1.182160235655736,1.233350787253018,2.8484745933695614,3.506189082803194
1,0,1,1,-0.33322355807445003,1,0,-1.5080497576841954,-0.7879759751650844,1.670990970641127,1.5808313745082214,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,-1.3369315396913022,-0.3969359554844963,2.8484745933695614,-0.2852099462931705
0,0,0,0,-0.7011219621517467,1,1,0.690290035085493,-0.46586133686075804,-0.7715595228225218,0.19313324484942065,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0.6303999452774391,-0.3969359554844963,-0.5058821715829188,-0.2852099462931705
1,0,1,0,1.5880236632180993,1,0,0.6331466459768008,1.5392961939001648,1.670990970641127,0.19313324484942065,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,0.6843090627444128,1.233350787253018,1.1712962108933214,-0.2852099462931705
0,0,1,0,-0.374101158527483,1,1,0.45163235116095524,-0.21692536629968706,-0.7715595228225218,-1.1945648848093802,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,0.5330992361359991,-0.3969359554844963,-0.5058821715829188,-0.2852099462931705
1,0,0,0,-0.6602443616987137,1,0,-1.5467055797283107,-0.8510740211029565,-0.7715595228225218,1.5808313745082214,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-1.3185672940530797,-0.3969359554844963,-0.5058821715829188,-0.2852099462931705
0,0,1,0,1.3836356609529346,1,1,1.407943774774069,2.149295666796033,1.670990970641127,0.19313324484942065,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,1.570624404389114,1.233350787253018,1.1712962108933214,-0.2852099462931705
1,0,1,0,1.6697788641241653,1,1,0.6617183405311472,1.7702864421263775,1.670990970641127,-1.1945648848093802,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0.8467653772446644,1.233350787253018,-0.5058821715829188,-0.2852099462931705
0,0,1,0,1.3018804600468685,1,1,1.4029017110291842,2.0566425670375423,0.44971572390930264,0.19313324484942065,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,1.5734673428569372,1.233350787253018,0.33270701965520133,-0.2852099462931705
0,1,0,0,-1.0690203662290434,1,1,0.11045270442376329,-0.8480166017422028,-0.7715595228225218,0.19313324484942065,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.21314934391947885,-1.2120793268532535,-0.5058821715829188,-0.2852099462931705
0,0,0,0,0.15730764736194555,1,1,1.5945001333347995,0.7451869029763071,1.670990970641127,0.19313324484942065,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,1.6169253936746275,0.41820741588426086,1.1712962108933214,-0.2852099462931705
1,0,1,0,-0.8237547635108456,1,1,0.3087738783892247,-0.6232741235140519,-0.7715595228225218,0.19313324484942065,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.3040645593540409,-1.2120793268532535,-0.5058821715829188,-0.2852099462931705
0,1,0,0,-1.0690203662290434,0,0,-0.6744285518632737,-0.901410664491596,-0.7715595228225218,-1.1945648848093802,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,-0.8737140004585263,-1.2120793268532535,-0.5058821715829188,-0.2852099462931705
0,0,0,0,-0.006202754450186318,1,0,0.45163235116095524,0.11737463902213559,1.670990970641127,-1.1945648848093802,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0.6076227988216734,0.41820741588426086,-0.5058821715829188,-0.2852099462931705
1,0,0,0,-1.2325307680411752,1,0,-0.4878721933025433,-0.9664362139395083,-0.7715595228225218,-1.1945648848093802,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,-1.1162864988141517,-1.2120793268532535,-0.5058821715829188,-0.2852099462931705
0,0,1,1,0.03467484600284665,1,0,0.26339530468526295,0.03746078660011862,1.670990970641127,-1.1945648848093802,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,0.3500873024935209,0.41820741588426086,-0.5058821715829188,-0.2852099462931705
1,0,0,0,-0.8237547635108456,1,1,-0.15173461031023616,-0.6657013559476983,0.44971572390930264,-1.1945648848093802,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,0.041620302658548075,-1.2120793268532535,-0.5058821715829188,-0.2852099462931705
0,1,0,0,0.729594053704407,1,1,0.8432326353469927,1.0118470437446456,-0.7715595228225218,0.19313324484942065,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,1.011510119982067,1.233350787253018,-0.5058821715829188,-0.2852099462931705
1,0,1,0,1.4653908618590004,1,1,0.7608789275138779,1.5801060958023982,0.44971572390930264,0.19313324484942065,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,0.8454792815063769,1.233350787253018,0.33270701965520133,-0.2852099462931705
0,0,1,1,1.5880236632180993,1,0,0.9457545981596468,1.926059743035499,1.670990970641127,0.19313324484942065,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,1.0886621879575091,1.233350787253018,1.1712962108933214,-0.2852099462931705
0,0,0,0,-1.2325307680411752,1,1,-1.5517476434731952,-0.9804604636160087,-0.7715595228225218,1.5808313745082214,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-1.6367895207094427,-1.2120793268532535,-0.5058821715829188,-0.2852099462931705
1,1,1,0,-0.9055099644169116,1,1,-1.4962849422794646,-0.898508331620156,-0.7715595228225218,1.5808313745082214,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-1.2863339315597222,-1.2120793268532535,-0.5058821715829188,3.506189082803194
1,0,0,0,-0.41497875898051595,1,0,-1.5214952610038877,-0.8106407578176277,-0.7715595228225218,1.5808313745082214,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,-1.3568406743791446,-0.3969359554844963,-0.5058821715829188,-0.2852099462931705
0,0,0,1,-0.1288355558092852,1,0,-1.5298987005786953,-0.7519294440060543,-0.7715595228225218,1.5808313745082214,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-1.3519405062757064,0.41820741588426086,-0.5058821715829188,-0.2852099462931705
1,0,1,1,1.4653908618590004,1,1,1.3323128186008,2.1079097293620626,0.44971572390930264,0.19313324484942065,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,1.4216312883185465,1.233350787253018,0.33270701965520133,-0.2852099462931705
1,0,0,0,-0.6602443616987137,1,1,0.7390299846193777,-0.4387212012308798,-0.7715595228225218,0.19313324484942065,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5944663243345889,-0.3969359554844963,-0.5058821715829188,-0.2852099462931705
0,0,1,1,-1.0690203662290434,1,1,0.5995328876775701,-0.8100425670731324,-0.7715595228225218,0.19313324484942065,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0.2566464325568392,-1.2120793268532535,-0.5058821715829188,-0.2852099462931705
0,0,0,0,-0.2514683571683841,1,1,0.4230606566066088,-0.17476399641914964,-0.7715595228225218,-1.1945648848093802,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,0.36590420626208503,0.41820741588426086,-0.5058821715829188,-0.2852099462931705
0,0,0,0,-1.1098979666820763,1,0,-1.5231759489188492,-0.9524341194757672,-0.7715595228225218,1.5808313745082214,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,-1.414116190015533,-1.2120793268532535,-0.5058821715829188,-0.2852099462931705
0,0,0,0,-0.9872651653229775,1,1,0.1675960935324556,-0.7893939087816658,-0.7715595228225218,-1.1945648848093802,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,-0.10570480227495332,-1.2120793268532535,-0.5058821715829188,-0.2852099462931705
0,0,0,0,-1.2325307680411752,1,0,-0.6710671760333508,-0.9688511321302484,-0.7715595228225218,-1.1945648848093802,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1.2059149812574166,-1.2120793268532535,-0.5058821715829188,-0.2852099462931705
